2025-10-10 10:20:17,malware-site.net,192.168.1.57,clean
2025-10-10 10:20:17,malware-site.net,192.168.1.57,clean
2025-10-10 10:20:17,malware-site.net,192.168.1.57,clean
2025-10-10 10:20:17,malware-site.net,192.168.1.57,clean
2025-10-10 10:20:17,malware-site.net,49.205.72.130,clean
2025-10-10 10:20:19,malware-site.net,49.205.72.130,clean
2025-10-10 10:20:21,malware-site.net,49.205.72.130,clean
2025-10-10 10:20:21,malware-site.net,49.205.72.130,clean
2025-10-10 10:20:21,malware-site.net,192.168.1.57,clean
2025-10-10 10:20:21,malware-site.net,192.168.1.57,clean
2025-10-10 10:20:21,malware-site.net,49.205.72.130,clean
2025-10-10 10:20:23,google.com,192.168.1.57,clean
2025-10-10 10:20:23,google.com,192.168.1.57,clean
2025-10-10 10:20:23,google.com,49.205.72.130,clean
2025-10-10 10:20:23,google.com,8.8.8.8,clean
2025-10-10 10:20:23,malware-site.net,192.168.1.57,clean
2025-10-10 10:20:23,malware-site.net,192.168.1.57,clean
2025-10-10 10:20:23,malware-site.net,192.168.1.57,clean
2025-10-10 10:20:23,malware-site.net,49.205.72.130,clean
2025-10-10 10:20:23,malware-site.net,49.205.72.130,clean
2025-10-10 10:20:23,malware-site.net,49.205.72.130,clean
2025-10-10 10:20:23,ogads-pa.clients6.google.com,192.168.1.57,clean
2025-10-10 10:20:23,ogads-pa.clients6.google.com,192.168.1.57,clean
2025-10-10 10:20:23,ogads-pa.clients6.google.com,192.168.1.57,clean
2025-10-10 10:20:23,ogads-pa.clients6.google.com,49.205.72.130,clean
2025-10-10 10:20:23,ogads-pa.clients6.google.com,49.205.72.130,clean
2025-10-10 10:20:23,ogads-pa.clients6.google.com,49.205.72.130,clean
2025-10-10 10:20:24,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:26,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:28,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:28,www.eicar.org,192.168.1.57,malicious
2025-10-10 10:20:30,www.eicar.org,192.168.1.57,malicious
2025-10-10 10:20:32,www.eicar.org,192.168.1.57,malicious
2025-10-10 10:20:33,kit.fontawesome.com,192.168.1.57,clean
2025-10-10 10:20:33,kit.fontawesome.com,192.168.1.57,clean
2025-10-10 10:20:33,kit.fontawesome.com,192.168.1.57,clean
2025-10-10 10:20:33,kit.fontawesome.com,49.205.72.130,clean
2025-10-10 10:20:33,kit.fontawesome.com,49.205.72.130,clean
2025-10-10 10:20:33,kit.fontawesome.com,49.205.72.130,clean
2025-10-10 10:20:33,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:33,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:33,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:34,cloud.ccm19.de,192.168.1.57,clean
2025-10-10 10:20:34,cloud.ccm19.de,192.168.1.57,clean
2025-10-10 10:20:34,cloud.ccm19.de,192.168.1.57,clean
2025-10-10 10:20:34,cloud.ccm19.de,49.205.72.130,clean
2025-10-10 10:20:34,cloud.ccm19.de,49.205.72.130,clean
2025-10-10 10:20:34,cloud.ccm19.de,49.205.72.130,clean
2025-10-10 10:20:34,ka-f.fontawesome.com,192.168.1.57,clean
2025-10-10 10:20:34,ka-f.fontawesome.com,192.168.1.57,clean
2025-10-10 10:20:34,ka-f.fontawesome.com,192.168.1.57,clean
2025-10-10 10:20:34,ka-f.fontawesome.com,49.205.72.130,clean
2025-10-10 10:20:34,ka-f.fontawesome.com,49.205.72.130,clean
2025-10-10 10:20:34,ka-f.fontawesome.com,49.205.72.130,clean
2025-10-10 10:20:34,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:34,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:34,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:34,www.eicar.org,192.168.1.57,malicious
2025-10-10 10:20:34,www.eicar.org,192.168.1.57,malicious
2025-10-10 10:20:34,www.eicar.org,192.168.1.57,malicious
2025-10-10 10:20:34,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:34,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:34,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:34,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:34,eicar.org,49.205.72.130,malicious
2025-10-10 10:20:36,eicar.org,49.205.72.130,malicious
2025-10-10 10:20:38,eicar.org,49.205.72.130,malicious
2025-10-10 10:20:38,www.eicar.org,49.205.72.130,malicious
2025-10-10 10:20:40,www.eicar.org,49.205.72.130,malicious
2025-10-10 10:20:42,eicar.org,49.205.72.130,malicious
2025-10-10 10:20:42,eicar.org,49.205.72.130,malicious
2025-10-10 10:20:42,eicar.org,49.205.72.130,malicious
2025-10-10 10:20:42,eicar.org,49.205.72.130,malicious
2025-10-10 10:20:42,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:42,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:42,eicar.org,192.168.1.57,malicious
2025-10-10 10:20:42,eicar.org,49.205.72.130,malicious
2025-10-10 10:20:42,eicar.org,49.205.72.130,malicious
2025-10-10 10:20:42,eicar.org,49.205.72.130,malicious
2025-10-10 10:20:42,www.eicar.org,49.205.72.130,malicious
2025-10-10 10:20:43,play.google.com,192.168.1.57,clean
2025-10-10 10:20:43,play.google.com,192.168.1.57,clean
2025-10-10 10:20:43,play.google.com,192.168.1.57,clean
2025-10-10 10:20:43,play.google.com,49.205.72.130,clean
2025-10-10 10:20:43,play.google.com,49.205.72.130,clean
2025-10-10 10:20:43,play.google.com,49.205.72.130,clean
2025-10-10 10:20:43,malware-site.net,192.168.1.9,clean
2025-10-10 10:20:45,malware-site.net,192.168.1.9,clean
2025-10-10 10:20:47,malware-site.net,192.168.1.9,clean
2025-10-10 10:20:47,malware-site.net,192.168.1.9,clean
2025-10-10 10:20:47,www.youtube.com,192.168.1.57,clean
2025-10-10 10:20:47,www.youtube.com,192.168.1.57,clean
2025-10-10 10:20:47,www.youtube.com,192.168.1.57,clean
2025-10-10 10:20:48,platform.linkedin.com,192.168.1.57,clean
2025-10-10 10:20:48,platform.linkedin.com,192.168.1.57,clean
2025-10-10 10:20:48,platform.linkedin.com,192.168.1.57,clean
2025-10-10 10:20:48,www.youtube.com,49.205.72.130,clean
2025-10-10 10:20:48,www.youtube.com,49.205.72.130,clean
2025-10-10 10:20:48,www.youtube.com,49.205.72.130,clean
2025-10-10 10:20:48,platform.linkedin.com,49.205.72.130,clean
2025-10-10 10:20:48,platform.linkedin.com,49.205.72.130,clean
2025-10-10 10:20:48,platform.linkedin.com,49.205.72.130,clean
2025-10-10 10:21:13,v10.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:21:13,v10.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:21:13,v10.events.data.microsoft.com,49.205.72.130,clean
2025-10-10 10:21:16,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:21:16,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:21:16,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:21:21,v10.events.data.microsoft.com,192.168.1.9,clean
2025-10-10 10:22:37,dns.msftncsi.com,192.168.1.57,clean
2025-10-10 10:22:37,www.virustotal.com,192.168.1.57,clean
2025-10-10 10:22:38,client.wns.windows.com,192.168.1.57,clean
2025-10-10 10:22:38,dns.msftncsi.com,192.168.1.57,clean
2025-10-10 10:22:38,dns.msftncsi.com,49.205.72.130,clean
2025-10-10 10:22:38,www.virustotal.com,192.168.1.57,clean
2025-10-10 10:22:38,www.virustotal.com,49.205.72.130,clean
2025-10-10 10:22:38,client.wns.windows.com,192.168.1.57,clean
2025-10-10 10:22:38,client.wns.windows.com,49.205.72.130,clean
2025-10-10 10:22:38,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:22:39,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:22:39,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:22:40,browser-intake-datadoghq.com,192.168.1.57,clean
2025-10-10 10:22:48,mtalk.google.com,192.168.1.57,error
2025-10-10 10:22:48,mtalk.google.com,192.168.1.57,error
2025-10-10 10:22:48,browser-intake-datadoghq.com,192.168.1.57,clean
2025-10-10 10:22:48,mtalk.google.com,49.205.72.130,error
2025-10-10 10:22:48,browser-intake-datadoghq.com,49.205.72.130,clean
2025-10-10 10:22:50,www.google.com,192.168.1.57,clean
2025-10-10 10:22:50,www.google.com,192.168.1.57,clean
2025-10-10 10:22:50,www.google.com,49.205.72.130,clean
2025-10-10 10:22:50,dns.msftncsi.com,192.168.1.9,clean
2025-10-10 10:22:50,www.virustotal.com,192.168.1.9,clean
2025-10-10 10:22:50,client.wns.windows.com,192.168.1.9,clean
2025-10-10 10:22:50,webhooks.fivetran.com,192.168.1.9,clean
2025-10-10 10:22:50,www.virustotal.com,192.168.1.57,clean
2025-10-10 10:22:51,relay-41624560.net.anydesk.com,192.168.1.57,clean
2025-10-10 10:22:51,dns.msftncsi.com,192.168.1.57,clean
2025-10-10 10:22:52,ipv6.msftconnecttest.com,192.168.1.57,clean
2025-10-10 10:22:52,client.wns.windows.com,192.168.1.57,clean
2025-10-10 10:22:52,www.virustotal.com,192.168.1.57,clean
2025-10-10 10:22:52,www.virustotal.com,49.205.72.130,clean
2025-10-10 10:22:52,relay-41624560.net.anydesk.com,192.168.1.57,clean
2025-10-10 10:22:52,relay-41624560.net.anydesk.com,49.205.72.130,clean
2025-10-10 10:22:52,dns.msftncsi.com,192.168.1.57,clean
2025-10-10 10:22:52,ipv6.msftconnecttest.com,192.168.1.57,clean
2025-10-10 10:22:52,dns.msftncsi.com,49.205.72.130,clean
2025-10-10 10:22:52,ipv6.msftconnecttest.com,49.205.72.130,clean
2025-10-10 10:22:52,dns.msftncsi.com,192.168.1.57,clean
2025-10-10 10:22:52,client.wns.windows.com,192.168.1.57,clean
2025-10-10 10:22:52,client.wns.windows.com,49.205.72.130,clean
2025-10-10 10:22:52,mtalk.google.com,192.168.1.9,error
2025-10-10 10:22:52,browser-intake-datadoghq.com,192.168.1.9,clean
2025-10-10 10:22:52,browser.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:52,browser.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:52,browser.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:53,copilot.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:53,copilot.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:53,copilot.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:53,mtalk.google.com,192.168.1.57,error
2025-10-10 10:22:53,mtalk.google.com,192.168.1.57,error
2025-10-10 10:22:53,browser-intake-datadoghq.com,192.168.1.57,clean
2025-10-10 10:22:53,browser-intake-datadoghq.com,192.168.1.57,clean
2025-10-10 10:22:53,browser-intake-datadoghq.com,192.168.1.57,clean
2025-10-10 10:22:53,dns.msftncsi.com,192.168.1.57,clean
2025-10-10 10:22:53,dns.msftncsi.com,49.205.72.130,clean
2025-10-10 10:22:53,browser.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:53,browser.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:53,browser.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:53,copilot.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:53,copilot.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:53,copilot.microsoft.com,192.168.1.57,clean
2025-10-10 10:22:53,mtalk.google.com,192.168.1.57,error
2025-10-10 10:22:53,browser.events.data.microsoft.com,49.205.72.130,clean
2025-10-10 10:22:53,mtalk.google.com,192.168.1.57,error
2025-10-10 10:22:53,browser.events.data.microsoft.com,49.205.72.130,clean
2025-10-10 10:22:53,browser-intake-datadoghq.com,192.168.1.57,clean
2025-10-10 10:22:53,browser-intake-datadoghq.com,192.168.1.57,clean
2025-10-10 10:22:53,browser.events.data.microsoft.com,49.205.72.130,clean
2025-10-10 10:22:53,browser-intake-datadoghq.com,192.168.1.57,clean
2025-10-10 10:22:53,copilot.microsoft.com,49.205.72.130,clean
2025-10-10 10:22:53,copilot.microsoft.com,49.205.72.130,clean
2025-10-10 10:22:53,copilot.microsoft.com,49.205.72.130,clean
2025-10-10 10:22:53,mtalk.google.com,49.205.72.130,error
2025-10-10 10:22:53,mtalk.google.com,49.205.72.130,error
2025-10-10 10:22:53,browser-intake-datadoghq.com,49.205.72.130,clean
2025-10-10 10:22:53,browser-intake-datadoghq.com,49.205.72.130,clean
2025-10-10 10:22:53,browser-intake-datadoghq.com,49.205.72.130,clean
2025-10-10 10:22:53,g.whatsapp.net,192.168.1.57,clean
2025-10-10 10:22:53,onedrive.live.com,192.168.1.57,malicious
2025-10-10 10:22:55,g.whatsapp.net,192.168.1.57,clean
2025-10-10 10:22:55,g.whatsapp.net,49.205.72.130,clean
2025-10-10 10:22:55,onedrive.live.com,192.168.1.57,malicious
2025-10-10 10:22:57,onedrive.live.com,49.205.72.130,malicious
2025-10-10 10:23:00,www.google.com,192.168.1.9,clean
2025-10-10 10:23:00,instantmessaging-pa.googleapis.com,192.168.1.57,clean
2025-10-10 10:23:00,instantmessaging-pa.googleapis.com,49.205.72.130,clean
2025-10-10 10:23:00,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:23:00,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:23:00,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:23:00,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:23:00,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:23:00,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:23:01,alive.github.com,192.168.1.57,clean
2025-10-10 10:23:01,alive.github.com,192.168.1.57,clean
2025-10-10 10:23:01,alive.github.com,192.168.1.57,clean
2025-10-10 10:23:01,alive.github.com,49.205.72.130,clean
2025-10-10 10:23:01,alive.github.com,49.205.72.130,clean
2025-10-10 10:23:01,alive.github.com,49.205.72.130,clean
2025-10-10 10:23:01,www.virustotal.com,192.168.1.9,clean
2025-10-10 10:23:01,relay-41624560.net.anydesk.com,192.168.1.9,clean
2025-10-10 10:23:01,dns.msftncsi.com,192.168.1.9,clean
2025-10-10 10:23:01,ipv6.msftconnecttest.com,192.168.1.9,clean
2025-10-10 10:23:01,client.wns.windows.com,192.168.1.9,clean
2025-10-10 10:23:01,dns.msftncsi.com,192.168.1.9,clean
2025-10-10 10:23:01,browser.events.data.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:01,browser.events.data.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:01,browser.events.data.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:01,copilot.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:01,copilot.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:01,copilot.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:01,mtalk.google.com,192.168.1.9,error
2025-10-10 10:23:01,mtalk.google.com,192.168.1.9,error
2025-10-10 10:23:01,browser-intake-datadoghq.com,192.168.1.9,clean
2025-10-10 10:23:01,browser-intake-datadoghq.com,192.168.1.9,clean
2025-10-10 10:23:01,browser-intake-datadoghq.com,192.168.1.9,clean
2025-10-10 10:23:01,g.whatsapp.net,192.168.1.9,clean
2025-10-10 10:23:01,onedrive.live.com,192.168.1.9,malicious
2025-10-10 10:23:07,www.google.com,192.168.1.57,clean
2025-10-10 10:23:07,www.google.com,192.168.1.57,clean
2025-10-10 10:23:07,www.google.com,192.168.1.57,clean
2025-10-10 10:23:07,www.google.com,49.205.72.130,clean
2025-10-10 10:23:07,www.google.com,49.205.72.130,clean
2025-10-10 10:23:07,www.google.com,49.205.72.130,clean
2025-10-10 10:23:18,mobile.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:23:18,mobile.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:23:18,mobile.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:23:19,mobile.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:23:19,mobile.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:23:19,mobile.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:23:19,mobile.events.data.microsoft.com,49.205.72.130,clean
2025-10-10 10:23:19,mobile.events.data.microsoft.com,49.205.72.130,clean
2025-10-10 10:23:19,mobile.events.data.microsoft.com,49.205.72.130,clean
2025-10-10 10:23:27,mobile.events.data.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:27,mobile.events.data.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:27,mobile.events.data.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:28,mobile.events.data.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:28,mobile.events.data.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:28,mobile.events.data.microsoft.com,192.168.1.9,clean
2025-10-10 10:23:29,main.vscode-cdn.net,192.168.1.57,clean
2025-10-10 10:23:29,main.vscode-cdn.net,192.168.1.57,clean
2025-10-10 10:23:29,main.vscode-cdn.net,192.168.1.57,clean
2025-10-10 10:23:29,main.vscode-cdn.net,49.205.72.130,clean
2025-10-10 10:23:29,main.vscode-cdn.net,49.205.72.130,clean
2025-10-10 10:23:29,main.vscode-cdn.net,49.205.72.130,clean
2025-10-10 10:23:29,main.vscode-cdn.net,192.168.1.57,clean
2025-10-10 10:23:29,main.vscode-cdn.net,192.168.1.57,clean
2025-10-10 10:23:29,main.vscode-cdn.net,192.168.1.57,clean
2025-10-10 10:23:29,main.vscode-cdn.net,49.205.72.130,clean
2025-10-10 10:23:29,main.vscode-cdn.net,49.205.72.130,clean
2025-10-10 10:23:29,main.vscode-cdn.net,49.205.72.130,clean
2025-10-10 10:23:30,malicious.example.net,192.168.1.57,clean
2025-10-10 10:23:30,malicious.example.net,192.168.1.57,clean
2025-10-10 10:23:32,malicious.example.net,192.168.1.57,clean
2025-10-10 10:23:32,malicious.example.net,192.168.1.57,clean
2025-10-10 10:23:34,malicious.example.net,192.168.1.57,clean
2025-10-10 10:23:34,malicious.example.net,49.205.72.130,clean
2025-10-10 10:23:34,malicious.example.net,192.168.1.57,clean
2025-10-10 10:23:34,malicious.example.net,49.205.72.130,clean
2025-10-10 10:23:36,malicious.example.net,49.205.72.130,clean
2025-10-10 10:23:36,malicious.example.net,49.205.72.130,clean
2025-10-10 10:23:38,malicious.example.net,49.205.72.130,clean
2025-10-10 10:23:38,malicious.example.net,192.168.1.57,clean
2025-10-10 10:23:38,malicious.example.net,192.168.1.57,clean
2025-10-10 10:23:38,malicious.example.net,49.205.72.130,clean
2025-10-10 10:23:38,google.com,192.168.1.57,clean
2025-10-10 10:23:38,google.com,192.168.1.57,clean
2025-10-10 10:23:38,google.com,8.8.8.8,clean
2025-10-10 10:23:38,google.com,192.168.1.57,clean
2025-10-10 10:23:38,google.com,49.205.72.130,clean
2025-10-10 10:23:38,malicious.example.net,49.205.72.130,clean
2025-10-10 10:23:38,malicious.example.net,192.168.1.57,clean
2025-10-10 10:23:38,malicious.example.net,192.168.1.57,clean
2025-10-10 10:23:38,malicious.example.net,49.205.72.130,clean
2025-10-10 10:23:39,self.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:23:39,self.events.data.microsoft.com,49.205.72.130,clean
2025-10-10 10:23:39,malicious.example.net,192.168.1.9,clean
2025-10-10 10:23:39,google.com,192.168.1.57,clean
2025-10-10 10:23:39,google.com,192.168.1.57,clean
2025-10-10 10:23:39,google.com,8.8.8.8,clean
2025-10-10 10:23:39,google.com,192.168.1.57,clean
2025-10-10 10:23:39,google.com,49.205.72.130,clean
2025-10-10 10:23:39,self.events.data.microsoft.com,192.168.1.57,clean
2025-10-10 10:23:39,self.events.data.microsoft.com,49.205.72.130,clean
2025-10-10 10:23:39,malicious.example.net,192.168.1.9,clean
2025-10-10 10:23:41,google.com,192.168.1.9,clean
2025-10-10 10:23:42,google.com,192.168.1.9,clean
2025-10-10 10:24:07,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:24:07,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:24:07,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:24:07,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:24:07,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:24:07,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:24:07,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:24:07,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:24:07,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:24:07,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:24:07,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:24:07,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:24:33,crl3.digicert.com,192.168.1.57,clean
2025-10-10 10:24:33,crl3.digicert.com,49.205.72.130,clean
2025-10-10 10:24:33,crl3.digicert.com,192.168.1.57,clean
2025-10-10 10:24:33,crl3.digicert.com,192.168.1.57,clean
2025-10-10 10:24:33,crl3.digicert.com,192.168.1.57,clean
2025-10-10 10:24:33,crl3.digicert.com,49.205.72.130,clean
2025-10-10 10:24:33,crl3.digicert.com,192.168.1.57,clean
2025-10-10 10:24:33,crl3.digicert.com,192.168.1.57,clean
2025-10-10 10:24:34,c.pki.goog,192.168.1.57,clean
2025-10-10 10:24:34,c.pki.goog,49.205.72.130,clean
2025-10-10 10:24:34,c.pki.goog,192.168.1.57,clean
2025-10-10 10:24:34,c.pki.goog,192.168.1.57,clean
2025-10-10 10:24:34,c.pki.goog,49.205.72.130,clean
2025-10-10 10:24:34,c.pki.goog,192.168.1.57,clean
2025-10-10 10:24:39,remotedesktop-pa.googleapis.com,192.168.1.57,clean
2025-10-10 10:24:39,remotedesktop-pa.googleapis.com,49.205.72.130,clean
2025-10-10 10:24:39,remotedesktop-pa.googleapis.com,192.168.1.57,clean
2025-10-10 10:24:39,remotedesktop-pa.googleapis.com,49.205.72.130,clean
2025-10-10 10:25:11,www.google.com,192.168.1.57,clean
2025-10-10 10:25:11,www.google.com,192.168.1.57,clean
2025-10-10 10:25:11,www.google.com,192.168.1.57,clean
2025-10-10 10:25:11,www.google.com,49.205.72.130,clean
2025-10-10 10:25:11,www.google.com,49.205.72.130,clean
2025-10-10 10:25:11,www.google.com,49.205.72.130,clean
2025-10-10 10:25:12,www.google.com,192.168.1.57,clean
2025-10-10 10:25:12,www.google.com,192.168.1.57,clean
2025-10-10 10:25:12,www.google.com,192.168.1.57,clean
2025-10-10 10:25:12,www.google.com,49.205.72.130,clean
2025-10-10 10:25:12,www.google.com,49.205.72.130,clean
2025-10-10 10:25:12,www.google.com,49.205.72.130,clean
2025-10-10 10:25:37,api.macvendors.com,192.168.1.57,clean
2025-10-10 10:25:37,api.macvendors.com,192.168.1.57,clean
2025-10-10 10:25:37,api.macvendors.com,192.168.1.57,clean
2025-10-10 10:25:37,api.macvendors.com,49.205.72.130,clean
2025-10-10 10:25:37,api.macvendors.com,49.205.72.130,clean
2025-10-10 10:25:46,api.macvendors.com,192.168.1.9,clean
2025-10-10 10:25:46,api.macvendors.com,192.168.1.9,clean
2025-10-10 10:25:48,pps.whatsapp.net,192.168.1.57,clean
2025-10-10 10:25:48,pps.whatsapp.net,49.205.72.130,clean
2025-10-10 10:25:48,pps.whatsapp.net,49.205.72.130,clean
2025-10-10 10:25:51,media-maa2-2.cdn.whatsapp.net,192.168.1.57,clean
2025-10-10 10:25:51,media-maa2-2.cdn.whatsapp.net,49.205.72.130,clean
2025-10-10 10:25:51,media-maa2-2.cdn.whatsapp.net,192.168.1.57,clean
2025-10-10 10:25:51,media-maa2-2.cdn.whatsapp.net,49.205.72.130,clean
2025-10-10 10:26:03,g.whatsapp.net,192.168.1.57,clean
2025-10-10 10:26:03,g.whatsapp.net,49.205.72.130,clean
2025-10-10 10:26:04,g.whatsapp.net,192.168.1.57,clean
2025-10-10 10:26:04,g.whatsapp.net,49.205.72.130,clean
2025-10-10 10:26:05,5.1.168.192.in-addr.arpa,192.168.1.57,clean
2025-10-10 10:26:05,5.1.168.192.in-addr.arpa,192.168.1.57,clean
2025-10-10 10:26:05,5.1.168.192.in-addr.arpa,49.205.72.130,clean
2025-10-10 10:26:05,5.1.168.192.in-addr.arpa,49.205.72.130,clean
2025-10-10 10:26:14,3.1.168.192.in-addr.arpa,192.168.1.57,clean
2025-10-10 10:26:14,3.1.168.192.in-addr.arpa,49.205.72.130,clean
2025-10-10 10:26:15,3.1.168.192.in-addr.arpa,192.168.1.57,clean
2025-10-10 10:26:15,3.1.168.192.in-addr.arpa,49.205.72.130,clean
2025-10-10 10:26:38,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:26:39,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:26:39,webhooks.fivetran.com,192.168.1.57,clean
2025-10-10 10:26:39,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:26:39,webhooks.fivetran.com,49.205.72.130,clean
2025-10-10 10:26:42,smtp.gmail.com,192.168.1.57,clean
2025-10-10 10:26:42,smtp.gmail.com,192.168.1.57,clean
2025-10-10 10:26:42,www.virustotal.com,192.168.1.57,clean
2025-10-10 10:26:42,smtp.gmail.com,192.168.1.57,clean
2025-10-10 10:26:42,smtp.gmail.com,49.205.72.130,clean
2025-10-10 10:26:42,www.virustotal.com,192.168.1.57,clean
2025-10-10 10:26:42,www.virustotal.com,49.205.72.130,clean
2025-10-10 10:26:42,mtalk.google.com,192.168.1.57,error
